taxonKey,nubKey,countryCode,occurrenceStatus,establishmentMeans,degreeOfEstablishment,pathway,eventDate,source
163316430,3093337,BG,present,introduced,,,,
163316431,3149879,BG,present,introduced,,,,
163316432,3104179,BG,present,introduced,,,,
163316434,5384950,BG,present,introduced,,,,
11665063,3115856,BG,present,introduced,,,,
163316438,3115875,BG,present,introduced,,,,
3146791,5404801,BG,present,introduced,,,,
3146717,5404795,BG,present,introduced,,,,
3127691,3127698,BG,present,introduced,,,,
9448191,3114558,BG,present,introduced,,,,
163316448,3138230,BG,present,introduced,,,,
5393103,5393090,BG,present,introduced,,,,
5390636,3102828,BG,present,introduced,,,,
5390611,3102730,BG,present,introduced,,,,
163316455,3089150,BG,present,introduced,invasive,,,
163316456,3089154,BG,present,introduced,,,,
163316457,7956743,BG,present,introduced,,,,
163316458,3109086,BG,present,introduced,,,,
163316459,3137676,BG,present,introduced,,,,
163316460,5399550,BG,present,introduced,,,,
163316461,3151558,BG,present,introduced,invasive,,,
163316462,3118274,BG,present,introduced,,,,
163316463,3105813,BG,present,introduced,,,,
163316464,5389017,BG,present,introduced,invasive,,,
163316465,8228544,BG,present,introduced,,,,
163316466,5389029,BG,present,introduced,,,,
163316467,3108983,BG,present,introduced,,,,
163316468,3107855,BG,present,introduced,,,,
163316469,6063730,BG,present,introduced,,,,
163316470,3145214,BG,present,introduced,,,,
163316471,6443643,BG,present,introduced,,,,
163316472,3146150,BG,present,introduced,,,,
163316473,3094900,BG,present,introduced,,,,
163316474,3103791,BG,present,introduced,,,,
163316475,3148340,BG,present,introduced,,,,
163316476,3140490,BG,present,introduced,,,,
163316477,3134857,BG,present,introduced,,,,
163316478,3132570,BG,present,introduced,invasive,,,
163316479,3110654,BG,present,introduced,invasive,,,
163316480,3102823,BG,present,introduced,,,,
163316482,8035698,BG,present,introduced,,,,
163316483,3102781,BG,present,introduced,,,,
163316484,3121088,BG,present,introduced,,,,
163316485,3121319,BG,present,introduced,,,,
163316486,3120946,BG,present,introduced,,,,
163316487,8195160,BG,present,introduced,,,,
163316488,8373355,BG,present,introduced,,,,
163316489,5393080,BG,present,introduced,,,,
163316490,5393103,BG,present,introduced,,,,
3151764,5406509,BG,present,introduced,,,,
163316492,5392174,BG,present,introduced,invasive,,,
163316493,5391810,BG,present,introduced,invasive,,,
163316494,5389402,BG,present,introduced,invasive,,,
163316495,3089561,BG,present,introduced,,,,
163316496,3089549,BG,present,introduced,,,,
163316497,3128483,BG,present,introduced,,,,
163316498,3114643,BG,present,introduced,,,,
163316499,8185959,BG,present,introduced,,,,
163316500,3128888,BG,present,introduced,,,,
163316501,3128962,BG,present,introduced,,,,
163316502,3112801,BG,present,introduced,,,,
163316503,3113414,BG,present,introduced,,,,
163316504,5392252,BG,present,introduced,,,,
163316505,5392243,BG,present,introduced,,,,
163316506,8537667,BG,present,introduced,,,,
163316507,5403304,BG,present,introduced,,,,
163316508,3101193,BG,present,introduced,,,,
163316509,3117449,BG,present,introduced,invasive,,,
163316510,3146717,BG,present,introduced,invasive,,,
163316511,3146791,BG,present,introduced,invasive,,,
163316512,3146683,BG,present,introduced,invasive,,,
163316513,3119175,BG,present,introduced,invasive,,,
163316514,3146219,BG,present,introduced,invasive,,,
3132567,3132567,BG,present,introduced,invasive,,,
8166287,6026329,BG,present,introduced,,,,
163316520,3034778,BG,present,introduced,,,,
163316521,3633319,BG,present,introduced,,,,
163316522,3034819,BG,present,introduced,,,,
163316523,6027018,BG,present,introduced,,,,
163316524,3638303,BG,present,introduced,,,,
163316525,3034922,BG,present,introduced,,,,
7704950,3642262,BG,present,introduced,,,,
163316527,3034871,BG,present,introduced,,,,
163316528,3034807,BG,present,introduced,,,,
163316529,3034554,BG,present,introduced,,,,
163316530,5371870,BG,present,introduced,,,,
163316531,5371879,BG,present,introduced,,,,
163316532,5371746,BG,present,introduced,,,,
163316533,5371743,BG,present,introduced,,,,
163316534,3034646,BG,present,introduced,,,,
163316535,5371825,BG,present,introduced,,,,
163316538,3084700,BG,present,introduced,,,,
163316539,3084719,BG,present,introduced,,,,
8359411,4192546,BG,present,introduced,,,,
163316543,3084015,BG,present,introduced,,,,
7279716,7364680,BG,present,introduced,,,,
163316547,5384047,BG,present,introduced,invasive,,,
163316549,3084616,BG,present,introduced,,,,
163316552,2889262,BG,present,introduced,,,,
6391648,7745768,BG,present,introduced,,,,
5652131,5334432,BG,present,introduced,,,,
2889173,5334357,BG,present,introduced,,,,
4038485,5652296,BG,present,introduced,,,,
2889088,5334293,BG,present,introduced,,,,
