taxonID,taxonKey,scientificName,action,acceptedKey,accepted
32989,148744822,Malva verticillata var. crispa L.,merged_with_accepted,201358217,Malva verticillata L.
32861,148744835,Lavatera thuringiaca,scientificName_replaced_by_backbone_name,,
31800,148744837,Anoda cristata Schltdl.,scientificName_replaced_by_backbone_name,,
32222,148744846,Citrus limon (L.) Burm.f.,scientificName_replaced_by_backbone_name,,
32221,148744847,Citrus aurantium L.,scientificName_replaced_by_backbone_name,,
32223,148744848,"Citrus sinensis (Mill.) Pers., 1806",merged_with_accepted,148744847,Citrus aurantium L.
31680,148744850,Ailanthus altissima Swingle,scientificName_replaced_by_backbone_name,,
31627,148744853,Acer lobelii Ten.,merged_with_accepted,201358074,Acer cappadocicum Gleditsch
31630,148744857,Acer tataricum subsp. ginnala (Maxim.) Wesmael,scientificName_replaced_by_backbone_name,,
32158,148744868,Chamaecyparis nootkatensis (D.Don) Spach,merged_with_accepted,201357687,Xanthocyparis nootkatensis (D.Don) Farjon & D.K.Harder
32324,148744871,Cryptomeria japonica D.Don,scientificName_replaced_by_backbone_name,,
32157,148744872,Chamaecyparis lawsoniana Parl.,scientificName_replaced_by_backbone_name,,
32834,148744875,Larix ×marschlinsii Coaz,merged_with_accepted,201357701,Larix decidua x kaempferi
31612,148744879,Abies grandis Lindl.,scientificName_replaced_by_backbone_name,,
31611,148744880,Abies concolor (Gordon & Glend.) Hildebr.,scientificName_replaced_by_backbone_name,,
31610,148744881,Abies balsamea Mill.,scientificName_replaced_by_backbone_name,,
31616,148744883,Abies procera Rehder,scientificName_replaced_by_backbone_name,,
31615,148744884,Abies nordmanniana Spach,scientificName_replaced_by_backbone_name,,
31614,148744885,Abies lowiana A.Murr.,scientificName_replaced_by_backbone_name,,
32839,148744886,Larix kaempferi (Lamb.) CarriÃ¨re,scientificName_replaced_by_backbone_name,,
33493,148744892,Pseudotsuga menziesii subsp. glaucescens (Schwer.) P.D.Sell,scientificName_replaced_by_backbone_name,,
33383,148744899,Pinus mugo subsp. mugo x rotundata,not_matched_with_backbone,,
33386,148744901,Pinus nigra,scientificName_replaced_by_backbone_name,,
33388,148744903,Pinus nigra var. corsicana (Loudon) Hyl.,merged_with_accepted,148744902,Pinus nigra J.F.Arnold
33390,148744905,Pinus ponderosa Douglas ex P.Lawson & C.Lawson,scientificName_replaced_by_backbone_name,,
33357,148744912,"Picea mariana Britton, Sterns & Poggenb.",scientificName_replaced_by_backbone_name,,
33358,148744913,Picea omorika (PanÄ iÄ‡) Purk.,scientificName_replaced_by_backbone_name,,
33361,148744916,Picea sitchensis (Bong.) CarriÃ¨re,scientificName_replaced_by_backbone_name,,
33969,148744917,Tsuga heterophylla Sarg.,scientificName_replaced_by_backbone_name,,
33970,148744918,Tsuga mertensiana (Bong.) CarriÃ¨re,scientificName_replaced_by_backbone_name,,
33968,148744919,Tsuga canadensis CarriÃ¨re,scientificName_replaced_by_backbone_name,,
33379,148744921,Pinus contorta subsp. murrayana (Balf.) A.E.Murray,merged_with_accepted,201357698,Incertae sedis
33384,148744923,Pinus mugo subsp. uncinata (Ramond ex DC.) Domin,merged_with_accepted,201357703,Incertae sedis
